snapshot,match_count,time_minutes,bot_id,bot_name,elo
4,4000,4313.79,1078,LoremIpsum,1365.88
4,4000,4313.79,517,VeTerran-revived,1708.13
4,4000,4313.79,1079,JimmyBotT,1648.26
4,4000,4313.79,338,smallBly,1738.64
4,4000,4313.79,1060,WildFire,1637.48
4,4000,4313.79,1081,ArtZerg,1598.62
4,4000,4313.79,496,Zozo,1833.53
4,4000,4313.79,518,norman,1630.91
4,4000,4313.79,1038,PolyMorph,1533.02
4,4000,4313.79,40,SharpenedEdge,1738.02
4,4000,4313.79,262,whalemean,1685.76
4,4000,4313.79,759,BotTato,1675.06
4,4000,4313.79,730,Deimos,1857.9
4,4000,4313.79,168,sharkbot,1729.78
4,4000,4313.79,1042,Creepy_duo_canon,1491.74
4,4000,4313.79,971,Nothing,1580.28
4,4000,4313.79,876,GenesisLotus,1499.79
4,4000,4313.79,998,LordSuperKing,1605.58
4,4000,4313.79,1023,MY_SCRIPTING_SON,1522.25
4,4000,4313.79,340,MechaShark,1620.15
4,4000,4313.79,901,clone,1622.89
4,4000,4313.79,953,ZeratulsRevengeTest,1640.58
4,4000,4313.79,708,Princess-Mika,1556.18
4,4000,4313.79,112,Tyckles,1450.7
4,4000,4313.79,809,PrimordialOrigin,1452.44
4,4000,4313.79,341,gotest,1446.17
4,4000,4313.79,275,Lissy,1554.41
4,4000,4313.79,1057,DoopyBot-Test,1490.93
4,4000,4313.79,357,12PoolBot,1666.73
4,4000,4313.79,605,nida,1651.54
4,4000,4313.79,1045,tito,1656.87
4,4000,4313.79,981,KoB,1556.52
4,4000,4313.79,732,GPT,1729.15
4,4000,4313.79,223,DominionDog,1789.76
4,4000,4313.79,779,oberon,1432.71
4,4000,4313.79,940,Princess-Mika-Test,1526.23
4,4000,4313.79,858,Crawler,1541.68
4,4000,4313.79,516,27turtles,1633.13
4,4000,4313.79,1052,Starlight,1361.96
4,4000,4313.79,446,Xena,1737.41
4,4000,4313.79,1050,onlyfans,1572.1
4,4000,4313.79,637,72Tortoises,1608.85
4,4000,4313.79,729,Alexa,1420.45
4,4000,4313.79,248,Eris,1961.97
4,4000,4313.79,117,Chance,1472.18
4,4000,4313.79,346,Sharkling,1677.06
4,4000,4313.79,930,SiriusBot,1559.41
4,4000,4313.79,966,ArgoBot,1783.66
4,4000,4313.79,832,muravev,1598.25
4,4000,4313.79,115,BenBotBC,1747.54
4,4000,4313.79,718,Mulebot,1687.22
4,4000,4313.79,939,RustyNikolaj,1544.92
4,4000,4313.79,1044,DoopyBot,1562.28
4,4000,4313.79,1026,WildLupo,1421.95
4,4000,4313.79,977,Siriusly,1460.59
4,4000,4313.79,699,Clicadinha,1590.24
4,4000,4313.79,352,Belzebuth,1398.64
