snapshot,match_count,time_minutes,bot_id,bot_name,elo
2,2000,1988.54,1057,DoopyBot-Test,1439.76
2,2000,1988.54,357,12PoolBot,1700.0
2,2000,1988.54,605,nida,1601.76
2,2000,1988.54,1045,tito,1645.63
2,2000,1988.54,981,KoB,1590.2
2,2000,1988.54,732,GPT,1702.44
2,2000,1988.54,223,DominionDog,1731.88
2,2000,1988.54,779,oberon,1491.84
2,2000,1988.54,940,Princess-Mika-Test,1473.19
2,2000,1988.54,858,Crawler,1569.92
2,2000,1988.54,516,27turtles,1605.4
2,2000,1988.54,1052,Starlight,1456.21
2,2000,1988.54,446,Xena,1753.82
2,2000,1988.54,1050,onlyfans,1510.19
2,2000,1988.54,637,72Tortoises,1596.07
2,2000,1988.54,729,Alexa,1424.53
2,2000,1988.54,248,Eris,1717.33
2,2000,1988.54,117,Chance,1525.8
2,2000,1988.54,346,Sharkling,1726.66
2,2000,1988.54,930,SiriusBot,1570.27
2,2000,1988.54,966,ArgoBot,1720.5
2,2000,1988.54,832,muravev,1594.64
2,2000,1988.54,115,BenBotBC,1708.8
2,2000,1988.54,718,Mulebot,1639.24
2,2000,1988.54,939,RustyNikolaj,1484.79
2,2000,1988.54,1044,DoopyBot,1545.81
2,2000,1988.54,1026,WildLupo,1424.05
2,2000,1988.54,977,Siriusly,1464.44
2,2000,1988.54,699,Clicadinha,1657.06
2,2000,1988.54,352,Belzebuth,1416.1
3,3000,2989.63,836,muravevTerran,1492.88
3,3000,2989.63,1054,JimmyBotZ,1569.34
3,3000,2989.63,1008,Creepy_canon,1642.31
3,3000,2989.63,1089,WorkingAsIntended,1551.35
3,3000,2989.63,1058,JimmyBotP,1602.04
3,3000,2989.63,1082,Dasyatis,1591.68
3,3000,2989.63,827,smokinggunbot,1565.61
3,3000,2989.63,1085,AgoraLord,1471.68
3,3000,2989.63,943,puck,1555.82
3,3000,2989.63,721,49Terrapins,1537.8
3,3000,2989.63,1080,JimmyBot,1665.59
3,3000,2989.63,526,Apidae,1653.21
3,3000,2989.63,720,PiG_Bot,1596.78
3,3000,2989.63,1007,SharkGull,1572.4
3,3000,2989.63,510,PhantomBot,1707.91
3,3000,2989.63,1049,TheCatSC2Bot,1347.49
3,3000,2989.63,201,QueenBot,1615.6
3,3000,2989.63,961,AvocaDOS,1582.69
3,3000,2989.63,1065,MindMatrix,1475.66
3,3000,2989.63,970,TheLAW,1596.28
