bot_lo,bot_hi,bot_lo_name,bot_hi_name,elo_lo,elo_hi,N_normal,N_timelimit,N_abnormal,alpha_normal,alpha_timelimit,alpha_abnormal,W,L,D,n_dur,x_bar,E_A,alpha_win,alpha_draw,alpha_loss,mu_duration,sigma_duration
1030,1081,who,ArtZerg,1924,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.902714,4.460445,0.05885,0.480705,2.349308,0.219992
1030,1082,who,Dasyatis,1924,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882935,4.362712,0.05885,0.578438,2.349308,0.219992
1030,1084,who,ZippyZap,1924,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.936331,4.626551,0.05885,0.314599,2.349308,0.219992
1030,1085,who,AgoraLord,1924,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.944992,4.669346,0.05885,0.271804,2.349308,0.219992
1030,1086,who,CherBoiBlue,1924,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.919882,4.545273,0.05885,0.395877,2.349308,0.219992
1030,1087,who,SwarmLord2,1924,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.904718,4.470345,0.05885,0.470805,2.349308,0.219992
1030,1088,who,SwarmLord3,1924,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.889323,4.394276,0.05885,0.546874,2.349308,0.219992
1030,1089,who,WorkingAsIntended,1924,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.868541,4.291591,0.05885,0.649559,2.349308,0.219992
1032,1038,WaterLeak,PolyMorph,1607,1463,5,0,0,9.652125,0.12592,0.22196,5,0,0,5,1.81805,0.696129,8.439677,0.05885,1.501473,2.083679,0.155557
1032,1042,WaterLeak,Creepy_duo_canon,1607,1386,2,0,0,6.652125,0.12592,0.22196,1,1,0,2,1.889961,0.781115,4.859608,0.05885,2.081542,2.218066,0.185927
1032,1044,WaterLeak,DoopyBot,1607,1418,14,0,0,18.652125,0.12592,0.22196,8,6,0,14,2.056995,0.748,11.695978,0.05885,7.245172,2.13392,0.112853
1032,1045,WaterLeak,tito,1607,1801,30,0,0,34.652125,0.12592,0.22196,28,2,0,30,1.806106,0.246614,29.218556,0.05885,5.722594,1.883706,0.083149
1032,1049,WaterLeak,TheCatSC2Bot,1607,970,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.97508,4.818019,0.05885,0.123131,2.349308,0.219992
1032,1050,WaterLeak,onlyfans,1607,1517,20,0,0,24.652125,0.12592,0.22196,19,1,0,20,1.745249,0.626699,22.096614,0.05885,2.844536,1.866061,0.098383
1032,1052,WaterLeak,Starlight,1607,1204,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.798404,0.910508,5.498957,0.05885,0.442193,2.257491,0.200824
1032,1054,WaterLeak,JimmyBotZ,1607,1724,24,0,0,28.652125,0.12592,0.22196,21,3,0,24,1.812417,0.337712,22.668687,0.05885,6.272463,1.904985,0.091347
1032,1056,WaterLeak,bilisaur,1607,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.510072,2.520344,0.05885,2.420806,2.349308,0.219992
1032,1057,WaterLeak,DoopyBot-Test,1607,1238,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,1.752968,0.893227,7.413568,0.05885,0.527582,2.125681,0.173919
1032,1058,WaterLeak,JimmyBotP,1607,1711,13,0,0,17.652125,0.12592,0.22196,12,1,0,13,1.752264,0.354648,13.752367,0.05885,4.188783,1.918109,0.115946
1032,1059,WaterLeak,NextProBot,1607,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.510072,2.520344,0.05885,2.420806,2.349308,0.219992
1032,1060,WaterLeak,WildFire,1607,1709,16,0,0,20.652125,0.12592,0.22196,7,9,0,16,2.021793,0.357287,8.765408,0.05885,12.175742,2.099773,0.107345
1032,1065,WaterLeak,MindMatrix,1607,1514,5,0,0,9.652125,0.12592,0.22196,4,1,0,5,1.973804,0.63073,7.116533,0.05885,2.824617,2.161556,0.155557
1032,1066,WaterLeak,CompetitiveBotTest,1607,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.67251,3.322971,0.05885,1.618179,2.349308,0.219992
1032,1067,WaterLeak,Hello_world,1607,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.510072,2.520344,0.05885,2.420806,2.349308,0.219992
1032,1078,WaterLeak,LoremIpsum,1607,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.891011,4.402619,0.05885,0.538531,2.349308,0.219992
1032,1079,WaterLeak,JimmyBotT,1607,1675,10,1,0,14.652125,1.12592,0.22196,8,2,0,10,1.909867,0.403371,9.993116,0.05885,4.948034,2.056347,0.127012
1032,1080,WaterLeak,JimmyBot,1607,1675,10,1,0,14.652125,1.12592,0.22196,6,4,0,10,2.032681,0.403371,7.993116,0.05885,6.948034,2.138223,0.127012
1032,1081,WaterLeak,ArtZerg,1607,1537,11,0,0,15.652125,0.12592,0.22196,5,6,0,11,1.516269,0.599397,7.961709,0.05885,7.979441,1.776594,0.122979
1032,1082,WaterLeak,Dasyatis,1607,1573,6,0,0,10.652125,0.12592,0.22196,4,2,0,6,2.13605,0.548774,6.711576,0.05885,4.229574,2.232985,0.148318
1032,1084,WaterLeak,ZippyZap,1607,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.703385,3.475531,0.05885,1.465619,2.349308,0.219992
1032,1085,WaterLeak,AgoraLord,1607,1430,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.16791,0.734757,4.630545,0.05885,1.310605,2.319075,0.200824
1032,1086,WaterLeak,CherBoiBlue,1607,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.649295,3.208264,0.05885,1.732886,2.349308,0.219992
1032,1087,WaterLeak,SwarmLord2,1607,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.604913,2.988965,0.05885,1.952185,2.349308,0.219992
1032,1088,WaterLeak,SwarmLord3,1607,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5644,2.788787,0.05885,2.152363,2.349308,0.219992
1032,1089,WaterLeak,WorkingAsIntended,1607,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.515825,2.548769,0.05885,2.392381,2.349308,0.219992
1038,1042,PolyMorph,Creepy_duo_canon,1463,1386,23,0,13,27.652125,0.12592,13.22196,18,5,0,23,2.4026,0.609033,21.009321,0.05885,6.931829,2.393083,0.092963
1038,1044,PolyMorph,DoopyBot,1463,1418,33,3,1,37.652125,3.12592,1.22196,6,27,0,33,2.556647,0.5644,8.788787,0.05885,29.152363,2.529366,0.079799
1038,1045,PolyMorph,tito,1463,1801,5,0,0,9.652125,0.12592,0.22196,0,5,0,5,2.155264,0.125025,0.617766,0.05885,9.323384,2.252286,0.155557
1038,1049,PolyMorph,TheCatSC2Bot,1463,970,52,0,0,56.652125,0.12592,0.22196,52,0,0,52,2.519832,0.944692,56.667864,0.05885,0.273286,2.504874,0.065156
1038,1050,PolyMorph,onlyfans,1463,1517,32,1,0,36.652125,1.12592,0.22196,3,28,1,32,2.718399,0.422908,5.08965,1.05885,30.8515,2.668522,0.08087
1038,1052,PolyMorph,Starlight,1463,1204,45,1,0,49.652125,1.12592,0.22196,42,3,0,45,2.6278,0.816217,46.03305,0.05885,3.9081,2.599951,0.069567
1038,1054,PolyMorph,JimmyBotZ,1463,1724,14,0,0,18.652125,0.12592,0.22196,4,10,0,14,2.628491,0.182062,4.899597,0.05885,14.041553,2.555022,0.112853
1038,1056,PolyMorph,bilisaur,1463,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.312462,1.54392,0.05885,3.39723,2.349308,0.219992
1038,1057,PolyMorph,DoopyBot-Test,1463,1238,31,1,5,35.652125,1.12592,5.22196,21,9,1,31,2.866429,0.785027,24.878935,1.05885,10.062215,2.794606,0.081986
1038,1058,PolyMorph,JimmyBotP,1463,1711,19,0,0,23.652125,0.12592,0.22196,6,13,0,19,2.751929,0.193472,6.955977,0.05885,16.985173,2.668049,0.100412
1038,1059,PolyMorph,NextProBot,1463,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.312462,1.54392,0.05885,3.39723,2.349308,0.219992
1038,1060,PolyMorph,WildFire,1463,1709,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,1.936263,0.195275,0.964885,0.05885,5.976265,2.231295,0.185927
1038,1065,PolyMorph,MindMatrix,1463,1514,18,0,1,22.652125,0.12592,1.22196,15,3,0,18,2.761981,0.427128,17.110502,0.05885,5.830648,2.67227,0.102572
1038,1066,PolyMorph,CompetitiveBotTest,1463,1482,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.10657,0.472684,3.335603,0.05885,2.605547,2.308852,0.200824
1038,1067,PolyMorph,Hello_world,1463,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.312462,1.54392,0.05885,3.39723,2.349308,0.219992
1038,1078,PolyMorph,LoremIpsum,1463,1242,19,0,0,23.652125,0.12592,0.22196,18,1,0,19,2.636063,0.781115,21.859608,0.05885,2.081542,2.576323,0.100412
1038,1079,PolyMorph,JimmyBotT,1463,1675,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.771813,0.227871,1.125946,0.05885,5.815204,2.470024,0.185927
1038,1080,PolyMorph,JimmyBot,1463,1675,3,0,0,7.652125,0.12592,0.22196,2,1,0,3,3.007259,0.227871,3.125946,0.05885,4.815204,2.59604,0.173919
1038,1081,PolyMorph,ArtZerg,1463,1537,2,1,0,6.652125,1.12592,0.22196,1,1,0,2,2.032357,0.395087,2.952185,0.05885,3.988965,2.25875,0.185927
1038,1082,PolyMorph,Dasyatis,1463,1573,8,0,1,12.652125,0.12592,1.22196,1,5,2,8,2.395938,0.346783,2.713506,2.05885,8.227644,2.378003,0.136433
1038,1084,PolyMorph,ZippyZap,1463,1457,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.508634,2.513236,0.05885,2.427914,2.349308,0.219992
1038,1085,PolyMorph,AgoraLord,1463,1430,3,0,0,7.652125,0.12592,0.22196,1,2,0,3,2.960951,0.547349,3.704531,0.05885,4.236619,2.578674,0.173919
1038,1086,PolyMorph,CherBoiBlue,1463,1500,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.65886,0.446953,2.208462,0.05885,3.732688,2.4009,0.200824
1038,1087,PolyMorph,SwarmLord2,1463,1533,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.3302,0.400603,2.979441,0.05885,2.961709,2.346123,0.200824
1038,1088,PolyMorph,SwarmLord3,1463,1562,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.591274,0.361262,2.785051,0.05885,3.156099,2.222969,0.200824
1038,1089,PolyMorph,WorkingAsIntended,1463,1596,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.879465,0.31743,1.568467,0.05885,4.372683,2.271001,0.200824
1042,1044,Creepy_duo_canon,DoopyBot,1386,1418,21,2,4,25.652125,2.12592,4.22196,11,10,0,21,2.051226,0.454078,13.243668,0.05885,12.697482,2.108549,0.096473
1042,1045,Creepy_duo_canon,tito,1386,1801,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.084021,0.415158,0.05885,4.525992,2.349308,0.219992
1042,1049,Creepy_duo_canon,TheCatSC2Bot,1386,970,28,6,0,32.652125,6.12592,0.22196,28,0,0,28,1.563939,0.916421,32.528175,0.05885,0.412975,1.682935,0.085632
1042,1050,Creepy_duo_canon,onlyfans,1386,1517,16,3,1,20.652125,3.12592,1.22196,5,11,0,16,2.358273,0.319929,6.580819,0.05885,14.360331,2.356138,0.107345
1042,1052,Creepy_duo_canon,Starlight,1386,1204,27,1,8,31.652125,1.12592,8.22196,15,12,0,27,2.292517,0.740328,18.658074,0.05885,13.283076,2.30139,0.086959
1042,1054,Creepy_duo_canon,JimmyBotZ,1386,1724,3,0,4,7.652125,0.12592,4.22196,1,2,0,3,2.153153,0.125025,1.617766,0.05885,6.323384,2.27575,0.173919
1042,1056,Creepy_duo_canon,bilisaur,1386,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.225852,1.115969,0.05885,3.825181,2.349308,0.219992
1042,1057,Creepy_duo_canon,DoopyBot-Test,1386,1238,26,2,3,30.652125,2.12592,3.22196,11,15,0,26,2.045681,0.700977,14.463634,0.05885,16.477516,2.094653,0.088351
1042,1058,Creepy_duo_canon,JimmyBotP,1386,1711,12,6,0,16.652125,6.12592,0.22196,10,2,0,12,1.829537,0.133443,10.659364,0.05885,6.281786,1.982411,0.119307
1042,1059,Creepy_duo_canon,NextProBot,1386,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.225852,1.115969,0.05885,3.825181,2.349308,0.219992
1042,1060,Creepy_duo_canon,WildFire,1386,1709,3,0,0,7.652125,0.12592,0.22196,1,2,0,3,1.827302,0.13478,1.66597,0.05885,6.27518,2.153556,0.173919
1042,1065,Creepy_duo_canon,MindMatrix,1386,1514,18,0,1,22.652125,0.12592,1.22196,9,9,0,18,1.981215,0.323698,10.599442,0.05885,12.341708,2.061235,0.102572
1042,1066,Creepy_duo_canon,CompetitiveBotTest,1386,1482,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.311032,0.365257,2.804788,0.05885,3.136362,2.176262,0.200824
1042,1067,Creepy_duo_canon,Hello_world,1386,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.225852,1.115969,0.05885,3.825181,2.349308,0.219992
1042,1078,Creepy_duo_canon,LoremIpsum,1386,1242,19,0,3,23.652125,0.12592,3.22196,14,4,1,19,2.200762,0.696129,17.439677,1.05885,5.501473,2.231709,0.100412
1042,1079,Creepy_duo_canon,JimmyBotT,1386,1675,1,0,1,5.652125,0.12592,1.22196,0,1,0,1,2.248129,0.159277,0.787011,0.05885,5.154139,2.332445,0.200824
1042,1080,Creepy_duo_canon,JimmyBot,1386,1675,1,0,1,5.652125,0.12592,1.22196,1,0,0,1,1.574846,0.159277,1.787011,0.05885,4.154139,2.220231,0.200824
1042,1081,Creepy_duo_canon,ArtZerg,1386,1537,0,0,2,4.652125,0.12592,2.22196,0,0,0,0,,0.295415,1.459692,0.05885,3.481458,2.349308,0.219992
1042,1082,Creepy_duo_canon,Dasyatis,1386,1573,10,0,0,14.652125,0.12592,0.22196,7,3,0,10,1.675653,0.254177,8.255926,0.05885,6.685224,1.900205,0.127012
1042,1084,Creepy_duo_canon,ZippyZap,1386,1457,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.399222,1.972615,0.05885,2.968535,2.349308,0.219992
1042,1085,Creepy_duo_canon,AgoraLord,1386,1430,2,0,1,6.652125,0.12592,1.22196,1,1,0,2,2.465125,0.437015,3.159358,0.05885,3.781792,2.382398,0.185927
1042,1086,Creepy_duo_canon,CherBoiBlue,1386,1500,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.562346,0.341585,2.687825,0.05885,3.253325,2.218148,0.200824
1042,1087,Creepy_duo_canon,SwarmLord2,1386,1533,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.368373,0.300231,1.483484,0.05885,4.457666,2.352485,0.200824
1042,1088,Creepy_duo_canon,SwarmLord3,1386,1562,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.86408,0.266366,2.316156,0.05885,3.624994,2.268437,0.200824
1042,1089,Creepy_duo_canon,WorkingAsIntended,1386,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.229903,1.135987,0.05885,3.805163,2.349308,0.219992
1044,1045,DoopyBot,tito,1418,1801,5,0,0,9.652125,0.12592,0.22196,0,5,0,5,1.882032,0.099327,0.490789,0.05885,9.450361,2.11567,0.155557
1044,1049,DoopyBot,TheCatSC2Bot,1418,970,36,4,0,40.652125,4.12592,0.22196,36,0,0,36,2.430173,0.929491,40.592754,0.05885,0.348396,2.420312,0.076824
1044,1050,DoopyBot,onlyfans,1418,1517,29,1,1,33.652125,1.12592,1.22196,12,16,1,29,2.666759,0.361262,13.785051,1.05885,19.156099,2.620075,0.084363
1044,1052,DoopyBot,Starlight,1418,1204,31,4,1,35.652125,4.12592,1.22196,31,0,0,31,2.559249,0.774148,34.825181,0.05885,1.115969,2.53009,0.081986
1044,1054,DoopyBot,JimmyBotZ,1418,1724,16,0,1,20.652125,0.12592,1.22196,15,1,0,16,2.428738,0.146605,15.724399,0.05885,5.216751,2.409826,0.107345
1044,1056,DoopyBot,bilisaur,1418,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.259672,1.283076,0.05885,3.658074,2.349308,0.219992
1044,1057,DoopyBot,DoopyBot-Test,1418,1238,22,3,0,26.652125,3.12592,0.22196,12,10,0,22,2.792074,0.738109,15.647107,0.05885,11.294043,2.71008,0.094669
1044,1058,DoopyBot,JimmyBotP,1418,1711,14,0,0,18.652125,0.12592,0.22196,6,8,0,14,2.529733,0.156218,6.771895,0.05885,12.169255,2.482253,0.112853
1044,1059,DoopyBot,NextProBot,1418,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.259672,1.283076,0.05885,3.658074,2.349308,0.219992
1044,1060,DoopyBot,WildFire,1418,1709,8,0,0,12.652125,0.12592,0.22196,0,8,0,8,2.111679,0.157741,0.779424,0.05885,12.161726,2.203075,0.136433
1044,1065,DoopyBot,MindMatrix,1418,1514,19,0,0,23.652125,0.12592,0.22196,12,7,0,19,2.092516,0.365257,13.804788,0.05885,10.136362,2.146015,0.100412
1044,1066,DoopyBot,CompetitiveBotTest,1418,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.408924,2.020557,0.05885,2.920593,2.349308,0.219992
1044,1067,DoopyBot,Hello_world,1418,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.259672,1.283076,0.05885,3.658074,2.349308,0.219992
1044,1078,DoopyBot,LoremIpsum,1418,1242,17,1,0,21.652125,1.12592,0.22196,12,3,2,17,2.606484,0.733634,15.624994,2.05885,4.316156,2.548035,0.104877
1044,1079,DoopyBot,JimmyBotT,1418,1675,2,0,0,6.652125,0.12592,0.22196,1,1,0,2,2.601504,0.185516,1.916664,0.05885,5.024486,2.421364,0.185927
1044,1080,DoopyBot,JimmyBot,1418,1675,3,1,0,7.652125,1.12592,0.22196,1,2,0,3,2.320261,0.185516,1.916664,0.05885,6.024486,2.338415,0.173919
1044,1081,DoopyBot,ArtZerg,1418,1537,3,0,1,7.652125,0.12592,1.22196,0,3,0,3,0.984524,0.335142,1.655987,0.05885,6.285163,1.837514,0.173919
1044,1082,DoopyBot,Dasyatis,1418,1573,9,0,0,13.652125,0.12592,0.22196,1,8,0,9,2.448663,0.290645,2.436122,0.05885,11.505028,2.413179,0.13147
1044,1084,DoopyBot,ZippyZap,1418,1457,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.444109,2.194409,0.05885,2.746741,2.349308,0.219992
1044,1085,DoopyBot,AgoraLord,1418,1430,3,0,0,7.652125,0.12592,0.22196,0,3,0,3,2.520334,0.482737,2.385278,0.05885,5.555872,2.413443,0.173919
1044,1086,DoopyBot,CherBoiBlue,1418,1500,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.456164,0.384136,1.898073,0.05885,4.043077,2.367117,0.200824
1044,1087,DoopyBot,SwarmLord2,1418,1533,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.169054,0.340292,1.681434,0.05885,4.259716,2.319266,0.200824
1044,1088,DoopyBot,SwarmLord3,1418,1562,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.728109,0.303871,2.501473,0.05885,3.439677,2.245775,0.200824
1044,1089,DoopyBot,WorkingAsIntended,1418,1596,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.010895,0.264123,1.305069,0.05885,4.636081,2.292906,0.200824
1045,1049,tito,TheCatSC2Bot,1801,970,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.991704,4.900157,0.05885,0.040993,2.349308,0.219992
1045,1050,tito,onlyfans,1801,1517,5,0,0,9.652125,0.12592,0.22196,5,0,0,5,2.150869,0.836831,9.134907,0.05885,0.806243,2.250089,0.155557
1045,1052,tito,Starlight,1801,1204,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.785011,0.968829,5.787131,0.05885,0.154019,2.421925,0.200824
1045,1054,tito,JimmyBotZ,1801,1724,6,0,0,10.652125,0.12592,0.22196,6,0,0,6,2.112881,0.609033,9.009321,0.05885,1.931829,2.220348,0.148318
1045,1056,tito,bilisaur,1801,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.760796,3.759208,0.05885,1.181942,2.349308,0.219992
1045,1057,tito,DoopyBot-Test,1801,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.962344,4.755088,0.05885,0.186062,2.349308,0.219992
1045,1058,tito,JimmyBotP,1801,1711,3,0,0,7.652125,0.12592,0.22196,1,2,0,3,2.504959,0.626699,4.096614,0.05885,3.844536,2.407677,0.173919
1045,1059,tito,NextProBot,1801,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.760796,3.759208,0.05885,1.181942,2.349308,0.219992
1045,1060,tito,WildFire,1801,1709,16,0,0,20.652125,0.12592,0.22196,6,10,0,16,2.10699,0.629389,9.109903,0.05885,11.831247,2.164685,0.107345
1045,1065,tito,MindMatrix,1801,1514,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.938742,0.839175,4.146491,0.05885,1.794659,2.28088,0.200824
1045,1066,tito,CompetitiveBotTest,1801,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.862512,4.261801,0.05885,0.679349,2.349308,0.219992
1045,1067,tito,Hello_world,1801,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.760796,3.759208,0.05885,1.181942,2.349308,0.219992
1045,1078,tito,LoremIpsum,1801,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.961501,4.750921,0.05885,0.190229,2.349308,0.219992
1045,1079,tito,JimmyBotT,1801,1675,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.221375,0.673776,4.329229,0.05885,1.611921,2.327986,0.200824
1045,1080,tito,JimmyBot,1801,1675,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.862772,0.673776,4.329229,0.05885,1.611921,2.434885,0.200824
1045,1081,tito,ArtZerg,1801,1537,0,1,0,4.652125,1.12592,0.22196,0,0,0,0,,0.820495,4.05419,0.05885,0.88696,2.349308,0.219992
1045,1082,tito,Dasyatis,1801,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.787927,3.893264,0.05885,1.047886,2.349308,0.219992
1045,1084,tito,ZippyZap,1801,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.878705,4.341813,0.05885,0.599337,2.349308,0.219992
1045,1085,tito,AgoraLord,1801,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.89432,4.418969,0.05885,0.522181,2.349308,0.219992
1045,1086,tito,CherBoiBlue,1801,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.849757,4.198776,0.05885,0.742374,2.349308,0.219992
1045,1087,tito,SwarmLord2,1801,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.823862,4.070823,0.05885,0.870327,2.349308,0.219992
1045,1088,tito,SwarmLord3,1801,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.798315,3.944593,0.05885,0.996557,2.349308,0.219992
1045,1089,tito,WorkingAsIntended,1801,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.764961,3.779788,0.05885,1.161362,2.349308,0.219992
1049,1050,TheCatSC2Bot,onlyfans,970,1517,32,0,1,36.652125,0.12592,1.22196,0,32,0,32,2.200957,0.041139,0.203275,0.05885,36.737875,2.221004,0.08087
1049,1052,TheCatSC2Bot,Starlight,970,1204,52,0,0,56.652125,0.12592,0.22196,0,51,1,52,2.537052,0.206359,1.019652,1.05885,54.921498,2.520583,0.065156
1049,1054,TheCatSC2Bot,JimmyBotZ,970,1724,8,0,1,12.652125,0.12592,1.22196,0,8,0,8,2.347812,0.012864,0.063563,0.05885,12.877587,2.348387,0.136433
1049,1056,TheCatSC2Bot,bilisaur,970,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.025918,0.128063,0.05885,4.813087,2.349308,0.219992
1049,1057,TheCatSC2Bot,DoopyBot-Test,970,1238,32,3,0,36.652125,3.12592,0.22196,1,30,1,32,2.408757,0.176138,1.870327,1.05885,34.070823,2.400723,0.08087
1049,1058,TheCatSC2Bot,JimmyBotP,970,1711,18,0,0,22.652125,0.12592,0.22196,0,18,0,18,2.473072,0.01385,0.068434,0.05885,22.872716,2.446167,0.102572
1049,1059,TheCatSC2Bot,NextProBot,970,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.025918,0.128063,0.05885,4.813087,2.349308,0.219992
1049,1060,TheCatSC2Bot,WildFire,970,1709,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,1.772389,0.014008,0.069215,0.05885,6.871935,2.184474,0.185927
1049,1065,TheCatSC2Bot,MindMatrix,970,1514,20,0,0,24.652125,0.12592,0.22196,1,19,0,20,2.336028,0.041826,1.206668,0.05885,23.734482,2.338684,0.098383
1049,1066,TheCatSC2Bot,CompetitiveBotTest,970,1482,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.668616,0.049864,1.246385,0.05885,4.694765,2.402526,0.200824
1049,1067,TheCatSC2Bot,Hello_world,970,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.025918,0.128063,0.05885,4.813087,2.349308,0.219992
1049,1078,TheCatSC2Bot,LoremIpsum,970,1242,18,4,0,22.652125,4.12592,0.22196,1,14,3,18,2.649421,0.172822,1.853939,3.05885,18.087211,2.584179,0.102572
1049,1079,TheCatSC2Bot,JimmyBotT,970,1675,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.354212,0.016985,0.083924,0.05885,6.857226,2.350709,0.185927
1049,1080,TheCatSC2Bot,JimmyBot,970,1675,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.33262,0.016985,0.083924,0.05885,6.857226,2.34454,0.185927
1049,1081,TheCatSC2Bot,ArtZerg,970,1537,1,1,0,5.652125,1.12592,0.22196,0,1,0,1,1.701105,0.03683,0.181983,0.05885,5.759167,2.241274,0.200824
1049,1082,TheCatSC2Bot,Dasyatis,970,1573,10,0,0,14.652125,0.12592,0.22196,0,10,0,10,1.949214,0.030144,0.148948,0.05885,14.792202,2.082579,0.127012
1049,1084,TheCatSC2Bot,ZippyZap,970,1457,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.057141,0.282342,0.05885,4.658808,2.349308,0.219992
1049,1085,TheCatSC2Bot,AgoraLord,970,1430,0,4,0,4.652125,4.12592,0.22196,0,0,0,0,,0.066114,0.326679,0.05885,4.614471,2.349308,0.219992
1049,1086,TheCatSC2Bot,CherBoiBlue,970,1500,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.045178,0.223229,0.05885,4.717921,2.349308,0.219992
1049,1087,TheCatSC2Bot,SwarmLord2,970,1533,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.275214,0.037656,0.186062,0.05885,5.755088,2.336959,0.200824
1049,1088,TheCatSC2Bot,SwarmLord3,970,1562,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.722767,0.032052,0.158373,0.05885,5.782777,2.244884,0.200824
1049,1089,TheCatSC2Bot,WorkingAsIntended,970,1596,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.924249,0.026505,0.130967,0.05885,5.810183,2.278465,0.200824
