round,bot_a,bot_b,outcome_a,duration_minutes,category,division,elo_diff
81,115,1045,1.0,15.38,normal,1,193.36
81,115,960,1.0,9.87,normal,1,221.08
81,115,797,1.0,24.68,normal,1,221.82
81,115,759,1.0,15.28,normal,1,264.52
81,115,340,0.0,14.74,normal,1,270.82
81,115,357,1.0,15.09,normal,1,258.92
81,115,953,1.0,9.56,normal,1,273.93
81,115,718,1.0,15.35,normal,1,268.28
81,115,1058,1.0,11.09,normal,1,274.56
81,115,961,1.0,13.57,normal,1,293.96
81,446,966,0.0,8.63,normal,1,59.23
81,446,40,1.0,8.99,normal,1,54.0
81,446,223,0.0,10.74,normal,1,68.24
81,446,517,1.0,6.51,normal,1,83.57
81,446,1030,1.0,6.78,normal,1,92.23
81,446,167,1.0,8.9,normal,1,116.01
81,446,168,1.0,11.65,normal,1,155.22
81,446,732,0.0,9.08,normal,1,138.14
81,446,338,0.0,6.86,normal,1,130.52
81,446,510,1.0,8.19,normal,1,139.11
81,446,346,1.0,8.91,normal,1,188.03
81,446,262,0.0,8.1,normal,1,179.99
81,446,1045,0.0,10.27,normal,1,191.57
81,446,960,1.0,8.4,normal,1,202.87
81,446,797,0.0,11.22,normal,1,203.89
81,446,759,1.0,10.8,normal,1,230.25
81,446,340,1.0,10.25,normal,1,220.97
81,446,357,1.0,8.67,normal,1,241.94
81,446,953,1.0,6.81,normal,1,257.0
81,446,718,1.0,9.21,normal,1,251.65
81,446,1058,1.0,7.26,normal,1,258.07
81,446,961,1.0,11.58,normal,1,277.45
81,966,40,1.0,11.54,normal,1,20.24
81,966,223,0.0,13.47,normal,1,18.93
81,966,517,1.0,10.41,normal,1,51.04
81,966,1030,0.0,9.17,normal,1,60.23
81,966,167,0.0,15.31,normal,1,68.21
81,966,168,0.0,9.83,normal,1,91.67
81,966,732,1.0,10.87,normal,1,44.21
81,966,338,1.0,9.1,normal,1,54.75
81,966,510,1.0,21.96,normal,1,96.79
81,966,346,1.0,9.11,normal,1,145.67
81,966,262,1.0,10.23,normal,1,122.56
81,966,1045,0.0,10.7,normal,1,151.04
81,966,960,1.0,10.56,normal,1,178.88
81,966,797,1.0,11.96,normal,1,164.29
81,966,759,0.0,14.44,normal,1,222.94
81,966,340,1.0,11.83,normal,1,197.91
81,966,357,1.0,10.02,normal,1,218.94
81,966,953,1.0,7.27,normal,1,234.13
81,966,718,0.0,13.71,normal,1,229.19
81,966,1058,0.0,7.34,abnormal,1,219.85
81,966,961,0.0,12.16,normal,1,223.54
81,40,223,0.0,11.7,normal,1,24.82
81,40,517,1.0,11.17,normal,1,23.57
81,40,1030,0.0,4.62,normal,1,17.18
81,40,167,0.0,7.41,normal,1,25.96
81,40,168,0.0,10.63,normal,1,49.86
81,40,732,1.0,9.53,normal,1,20.37
81,40,338,1.0,8.02,normal,1,31.22
81,40,510,1.0,10.97,normal,1,72.87
81,40,346,1.0,8.66,normal,1,121.27
81,40,262,1.0,9.16,normal,1,99.11
81,40,1045,1.0,10.94,normal,1,111.51
81,40,960,1.0,10.3,normal,1,171.62
81,40,797,1.0,12.25,normal,1,157.44
81,40,759,1.0,11.27,normal,1,199.2
81,40,340,1.0,9.8,normal,1,206.97
81,40,357,0.0,6.58,normal,1,227.51
81,40,953,0.0,6.43,normal,1,226.33
81,40,718,1.0,11.73,normal,1,189.58
81,40,1058,1.0,8.4,normal,1,197.04
81,40,961,0.5,9.56,normal,1,217.04
81,223,517,0.0,11.29,normal,1,70.7
81,223,1030,0.0,10.75,normal,1,31.39
81,223,167,1.0,15.01,normal,1,39.65
81,223,168,0.0,7.61,abnormal,1,78.69
81,223,732,0.0,10.59,normal,1,65.24
81,223,338,1.0,7.6,normal,1,58.82
81,223,510,1.0,11.45,normal,1,98.91
81,223,346,1.0,8.65,normal,1,145.71
81,223,262,1.0,9.61,normal,1,123.52
81,223,1045,0.0,12.91,normal,1,135.16
81,223,960,0.0,8.39,normal,1,177.62
81,223,797,1.0,13.28,normal,1,147.58
81,223,759,1.0,10.89,normal,1,188.79
81,223,340,1.0,12.79,normal,1,196.6
81,223,357,1.0,7.27,normal,1,200.99
81,223,953,1.0,8.28,normal,1,216.25
81,223,718,1.0,11.59,normal,1,212.27
81,223,1058,0.0,8.8,normal,1,219.22
81,223,961,0.0,11.92,normal,1,214.53
81,517,1030,1.0,7.32,normal,1,28.81
81,517,167,0.0,10.26,normal,1,12.64
81,517,168,0.0,8.12,normal,1,19.42
81,517,732,1.0,10.77,normal,1,7.6
81,517,338,1.0,7.87,normal,1,34.63
81,517,510,1.0,11.54,normal,1,74.4
81,517,346,0.0,8.55,normal,1,120.78
81,517,262,0.0,9.11,normal,1,83.53
81,517,1045,0.0,10.6,normal,1,63.77
81,517,960,1.0,11.64,normal,1,106.94
81,517,797,0.0,9.08,normal,1,110.84
81,517,759,1.0,12.58,normal,1,136.03
81,517,340,1.0,9.91,normal,1,144.69
81,517,357,1.0,8.17,normal,1,149.95
81,517,953,1.0,8.47,normal,1,165.89
81,517,718,1.0,36.35,abnormal,1,162.83
81,517,1058,1.0,8.4,normal,1,154.53
81,517,961,1.0,9.22,normal,1,167.05
81,1030,167,0.0,10.6,normal,1,15.83
81,1030,168,0.0,7.24,normal,1,22.39
81,1030,732,1.0,5.37,normal,1,26.77
81,1030,338,0.0,5.49,normal,1,52.75
81,1030,510,1.0,7.51,normal,1,75.21
81,1030,346,0.0,5.46,normal,1,104.58
81,1030,262,0.0,7.07,normal,1,68.45
81,1030,1045,0.0,5.92,normal,1,49.46
81,1030,960,1.0,6.89,normal,1,108.02
81,1030,797,1.0,5.89,normal,1,95.82
81,1030,759,1.0,8.71,normal,1,152.81
81,1030,340,1.0,9.46,normal,1,160.98
81,1030,357,0.0,5.04,normal,1,165.82
81,1030,953,1.0,6.61,normal,1,165.16
81,1030,718,1.0,6.63,normal,1,162.18
81,1030,1058,1.0,15.39,normal,1,154.04
81,1030,961,1.0,9.09,normal,1,166.33
81,167,168,0.0,8.92,normal,1,14.77
81,167,732,0.0,14.86,normal,1,35.23
81,167,338,0.0,10.1,normal,1,28.42
81,167,510,0.0,12.4,normal,1,66.93
81,167,346,1.0,11.26,normal,1,63.86
81,167,262,1.0,11.08,normal,1,45.39
81,167,1045,1.0,8.81,normal,1,43.34
81,167,960,1.0,7.11,normal,1,132.76
81,167,797,0.0,13.64,normal,1,120.31
81,167,759,1.0,15.54,normal,1,159.64
81,167,340,0.0,12.14,normal,1,167.52
81,167,357,1.0,16.15,normal,1,140.15
81,167,953,1.0,10.0,normal,1,171.99
81,167,718,0.0,14.74,normal,1,168.94
81,167,1058,1.0,7.77,normal,1,144.83
81,167,961,1.0,17.06,normal,1,157.07
81,168,732,0.0,9.55,normal,1,28.33
81,168,338,1.0,9.87,normal,1,21.83
81,168,510,0.0,10.16,normal,1,75.63
81,168,346,1.0,9.91,normal,1,88.43
81,168,262,0.0,10.69,normal,1,69.84
81,168,1045,1.0,10.64,normal,1,51.29
81,168,960,1.0,11.03,normal,1,138.6
81,168,797,1.0,7.91,normal,1,110.29
81,168,759,1.0,10.71,normal,1,181.05
81,168,340,0.0,11.46,normal,1,172.39
81,168,357,1.0,7.08,normal,1,161.46
81,168,953,1.0,9.42,normal,1,192.28
81,168,718,1.0,6.4,normal,1,172.93
81,168,1058,1.0,8.39,normal,1,181.21
81,168,961,0.0,8.13,normal,1,192.53
81,732,338,0.0,7.42,normal,1,18.3
81,732,510,1.0,12.62,normal,1,38.96
81,732,346,0.0,4.91,normal,1,84.31
81,732,262,0.0,7.24,normal,1,34.22
81,732,1045,1.0,7.72,normal,1,32.88
81,732,960,0.0,9.87,normal,1,118.75
81,732,797,1.0,10.26,normal,1,75.41
81,732,759,1.0,13.55,normal,1,145.55
81,732,340,0.0,10.79,normal,1,121.71
81,732,357,1.0,6.46,normal,1,127.96
81,732,953,1.0,8.16,normal,1,158.88
81,732,718,1.0,11.54,normal,1,140.47
81,732,1058,1.0,7.58,normal,1,149.21
81,732,961,1.0,9.53,normal,1,144.93
81,338,510,1.0,6.94,normal,1,44.61
81,338,346,0.0,6.07,normal,1,72.82
81,338,262,0.5,7.36,normal,1,24.1
81,338,1045,1.0,6.98,normal,1,47.02
81,338,960,1.0,7.86,normal,1,114.69
81,338,797,1.0,10.59,normal,1,104.36
81,338,759,0.0,7.93,normal,1,172.42
81,338,340,1.0,8.49,normal,1,116.55
81,338,357,1.0,6.25,normal,1,154.77
81,338,953,1.0,5.77,normal,1,184.57
81,338,718,1.0,6.86,normal,1,166.04
81,338,1058,1.0,5.73,normal,1,174.13
81,338,961,1.0,6.94,normal,1,169.46
81,510,346,0.0,4.38,normal,1,4.6
81,510,262,0.5,60.0,timelimit,1,33.48
81,510,1045,0.0,11.68,normal,1,1.75
81,510,960,1.0,9.25,normal,1,49.56
81,510,797,0.0,12.45,normal,1,40.86
81,510,759,1.0,13.34,normal,1,76.97
81,510,340,1.0,12.93,normal,1,56.12
81,510,357,0.0,6.27,normal,1,94.89
81,510,953,1.0,6.89,normal,1,109.35
81,510,718,0.0,10.91,normal,1,92.62
81,510,1058,1.0,14.1,normal,1,86.03
81,510,961,1.0,10.5,normal,1,83.21
81,346,262,1.0,7.59,normal,1,21.1
81,346,1045,1.0,6.55,normal,1,9.62
81,346,960,0.0,6.73,normal,1,91.5
81,346,797,1.0,3.94,normal,1,50.07
81,346,759,1.0,4.84,normal,1,117.16
81,346,340,1.0,11.29,normal,1,95.92
81,346,357,0.0,4.54,normal,1,116.97
81,346,953,1.0,9.3,normal,1,146.66
81,346,718,0.0,9.12,normal,1,113.52
81,346,1058,1.0,11.52,normal,1,122.64
81,346,961,1.0,10.99,normal,1,119.11
81,262,1045,1.0,6.84,normal,1,21.52
81,262,960,0.0,9.52,normal,1,85.29
81,262,797,1.0,8.51,normal,1,60.91
81,262,759,1.0,7.29,normal,1,126.31
81,262,340,1.0,13.37,normal,1,105.32
81,262,357,0.0,6.87,normal,1,109.73
81,262,953,1.0,11.31,normal,1,154.98
81,262,718,0.0,9.33,normal,1,106.35
81,262,1058,0.0,10.68,normal,1,131.42
81,262,961,1.0,10.55,normal,1,111.79
81,1045,960,1.0,7.35,normal,1,38.83
81,1045,797,1.0,13.8,normal,1,48.02
81,1045,759,1.0,14.85,normal,1,112.31
81,1045,340,1.0,9.71,normal,1,92.04
81,1045,357,0.0,6.55,normal,1,80.64
81,1045,953,0.0,7.36,normal,1,141.61
81,1045,718,1.0,9.55,normal,1,62.21
81,1045,1058,0.0,10.5,normal,1,103.73
81,1045,961,0.0,12.79,normal,1,101.07
81,960,797,0.0,10.23,normal,1,1.88
81,960,759,0.0,9.95,normal,1,49.82
81,960,340,1.0,7.17,normal,1,15.34
81,960,357,0.0,7.62,normal,1,10.1
81,960,953,1.0,7.22,normal,1,51.66
81,960,718,0.0,8.1,normal,1,7.85
81,960,1058,1.0,5.95,normal,1,17.7
81,960,961,0.0,8.8,normal,1,33.01
81,797,759,1.0,13.65,normal,1,54.89
81,797,340,1.0,12.49,normal,1,53.08
81,797,357,0.0,9.67,normal,1,11.37
81,797,953,1.0,8.97,normal,1,87.22
81,797,718,0.5,60.0,timelimit,1,27.62
81,797,1058,1.0,11.75,normal,1,60.79
81,797,961,1.0,11.47,normal,1,58.77
81,759,340,1.0,11.84,normal,1,8.51
81,759,357,0.0,14.34,normal,1,63.86
81,759,953,1.0,10.29,normal,1,28.0
81,759,718,1.0,14.5,normal,1,36.95
81,759,1058,0.0,8.67,normal,1,12.96
81,759,961,1.0,11.4,normal,1,3.93
81,340,357,0.5,60.0,timelimit,1,78.29
81,340,953,1.0,5.7,normal,1,35.79
81,340,718,0.0,8.0,normal,1,27.84
81,340,1058,0.0,8.76,normal,1,11.29
81,340,961,0.0,10.92,normal,1,11.23
81,357,953,0.0,7.18,normal,1,117.72
81,357,718,1.0,6.47,normal,1,21.76
81,357,1058,1.0,6.1,normal,1,52.78
81,357,961,1.0,8.15,normal,1,67.38
81,953,718,1.0,12.31,normal,1,67.24
81,953,1058,1.0,7.72,normal,1,34.88
81,953,961,0.0,11.99,normal,1,18.61
81,718,1058,0.0,12.43,normal,1,22.1
81,718,961,1.0,11.96,normal,1,4.69
81,1058,961,0.0,8.33,normal,1,7.5
81,1060,518,1.0,10.11,normal,2,23.39
81,1060,637,1.0,8.8,normal,2,33.18
81,1060,1079,0.0,9.34,normal,2,44.27
81,1060,998,1.0,9.89,normal,2,53.75
81,1060,901,0.0,18.23,normal,2,63.5
81,1060,699,0.0,9.57,normal,2,64.94
81,1060,526,0.0,10.0,normal,2,58.63
81,1060,605,0.0,12.35,normal,2,55.94
81,1060,1054,1.0,7.95,normal,2,70.72
81,1060,1080,1.0,10.88,normal,2,79.74
81,1060,720,0.0,13.55,normal,2,113.77
81,1060,970,1.0,7.77,normal,2,104.84
81,1060,1082,1.0,8.49,normal,2,112.7
81,1060,1089,0.0,10.03,normal,2,118.7
81,1060,832,0.0,12.28,normal,2,118.95
81,1060,1007,1.0,6.86,normal,2,124.88
81,1060,971,1.0,10.99,normal,2,144.29
81,1060,275,1.0,9.09,normal,2,153.73
81,1060,516,1.0,12.3,normal,2,190.67
81,1060,858,1.0,7.09,normal,2,213.14
81,1060,201,1.0,13.33,normal,2,220.21
81,1060,1008,1.0,8.61,normal,2,224.61
81,1060,827,1.0,10.01,normal,2,239.3
81,1060,1081,1.0,5.15,normal,2,252.03
81,1060,930,0.0,9.71,normal,2,310.87
81,1060,939,1.0,15.81,normal,2,310.54
81,518,637,0.0,12.65,normal,2,2.1
81,518,1079,1.0,11.98,normal,2,18.34
81,518,998,0.0,10.53,normal,2,24.36
81,518,901,0.0,11.04,normal,2,2.56
81,518,699,0.5,60.0,timelimit,2,5.35
81,518,526,0.0,9.8,normal,2,8.54
81,518,605,0.0,13.9,normal,2,7.05
81,518,1054,1.0,10.86,normal,2,38.61
81,518,1080,1.0,9.95,normal,2,48.16
81,518,720,1.0,9.74,normal,2,66.17
81,518,970,1.0,12.01,normal,2,90.44
81,518,1082,1.0,8.33,normal,2,98.45
81,518,1089,1.0,13.46,normal,2,88.62
81,518,832,1.0,15.47,normal,2,105.5
81,518,1007,1.0,8.7,normal,2,143.59
81,518,971,1.0,9.59,normal,2,162.25
81,518,275,0.0,15.57,normal,2,171.16
81,518,516,0.0,9.57,normal,2,191.1
81,518,858,1.0,9.78,normal,2,197.19
81,518,201,0.0,14.07,normal,2,204.41
81,518,1008,1.0,12.32,normal,2,193.0
81,518,827,0.0,17.64,normal,2,207.98
81,518,1081,1.0,10.47,normal,2,205.01
81,518,930,1.0,11.16,normal,2,247.83
81,518,939,1.0,10.67,normal,2,280.31
81,637,1079,0.0,10.89,normal,2,4.08
81,637,998,1.0,13.96,normal,2,13.28
81,637,901,1.0,10.43,normal,2,8.23
81,637,699,0.0,9.11,normal,2,34.83
81,637,526,1.0,10.18,normal,2,21.27
81,637,605,1.0,12.92,normal,2,35.52
81,637,1054,0.0,8.71,normal,2,97.71
81,637,1080,0.0,9.38,normal,2,89.73
81,637,720,1.0,13.48,normal,2,90.42
81,637,970,0.0,11.52,normal,2,113.63
81,637,1082,1.0,12.28,normal,2,104.97
81,637,1089,1.0,9.41,normal,2,95.22
81,637,832,1.0,17.85,normal,2,111.6
81,637,1007,0.0,7.75,normal,2,148.79
81,637,971,1.0,13.07,normal,2,150.99
81,637,275,1.0,15.79,normal,2,143.95
81,637,516,1.0,12.55,normal,2,180.05
81,637,858,1.0,12.33,normal,2,218.22
81,637,201,1.0,11.41,normal,2,208.98
81,637,1008,1.0,19.01,normal,2,229.69
81,637,827,1.0,12.85,normal,2,227.82
81,637,1081,0.5,60.0,timelimit,2,256.59
81,637,930,1.0,11.37,normal,2,289.95
81,637,939,1.0,15.04,normal,2,321.43
81,1079,998,0.0,10.51,normal,2,33.08
81,1079,901,0.0,11.09,normal,2,11.7
81,1079,699,1.0,15.95,normal,2,5.61
81,1079,526,0.0,9.45,normal,2,25.03
81,1079,605,0.0,11.62,normal,2,22.87
81,1079,1054,0.0,9.62,normal,2,51.97
81,1079,1080,0.0,7.2,normal,2,45.17
81,1079,720,1.0,11.29,normal,2,62.82
81,1079,970,1.0,8.32,normal,2,70.15
81,1079,1082,1.0,12.98,normal,2,94.61
81,1079,1089,1.0,9.39,normal,2,85.28
81,1079,832,0.0,9.25,normal,2,101.53
81,1079,1007,1.0,11.0,normal,2,106.19
81,1079,971,1.0,7.3,normal,2,141.2
81,1079,275,0.0,9.46,normal,2,134.49
81,1079,516,1.0,10.78,normal,2,154.1
81,1079,858,0.0,8.78,normal,2,192.11
81,1079,201,0.0,13.29,normal,2,167.45
81,1079,1008,1.0,9.04,normal,2,172.55
81,1079,827,0.0,11.58,normal,2,171.67
81,1079,1081,1.0,7.24,normal,2,176.96
81,1079,930,0.0,8.3,normal,2,227.16
81,1079,939,1.0,10.44,normal,2,243.14
81,998,901,0.0,9.18,normal,2,12.13
81,998,699,0.0,9.91,normal,2,1.54
81,998,526,1.0,13.71,normal,2,14.4
81,998,605,0.0,13.76,normal,2,0.4
81,998,1054,1.0,11.78,normal,2,29.35
81,998,1080,1.0,9.94,normal,2,39.22
81,998,720,0.0,12.37,normal,2,88.61
81,998,970,1.0,10.94,normal,2,79.21
81,998,1082,1.0,10.42,normal,2,102.94
81,998,1089,1.0,6.99,normal,2,93.63
81,998,832,0.0,12.45,normal,2,93.35
81,998,1007,1.0,11.42,normal,2,114.09
81,998,971,1.0,8.31,normal,2,148.22
81,998,275,0.0,16.13,normal,2,125.51
81,998,516,1.0,12.01,normal,2,160.92
81,998,858,1.0,10.0,normal,2,182.11
81,998,201,0.0,20.01,normal,2,174.07
81,998,1008,1.0,11.03,normal,2,194.95
81,998,827,0.0,11.24,normal,2,177.69
81,998,1081,0.0,8.21,normal,2,198.77
81,998,930,1.0,11.97,normal,2,215.76
81,998,939,0.0,12.78,normal,2,263.68
81,901,699,0.0,11.34,normal,2,18.07
81,901,526,1.0,8.99,normal,2,21.05
81,901,605,1.0,10.04,normal,2,18.7
81,901,1054,1.0,9.91,normal,2,78.56
81,901,1080,1.0,9.01,normal,2,87.1
81,901,720,0.0,11.67,normal,2,118.33
81,901,970,0.0,7.05,normal,2,124.51
81,901,1082,0.0,8.49,normal,2,130.77
81,901,1089,1.0,8.25,normal,2,105.09
81,901,832,1.0,11.57,normal,2,88.57
81,901,1007,0.0,7.88,normal,2,140.97
81,901,971,1.0,10.79,normal,2,157.88
81,901,275,0.0,15.51,normal,2,119.43
81,901,516,1.0,13.35,normal,2,170.27
81,901,858,1.0,10.98,normal,2,190.91
81,901,201,0.0,11.84,normal,2,166.85
81,901,1008,1.0,10.38,normal,2,203.5
81,901,827,1.0,11.21,normal,2,170.4
81,901,1081,0.0,8.53,normal,2,207.25
81,901,930,0.0,8.22,normal,2,239.81
81,901,939,0.0,11.92,normal,2,254.65
81,699,526,1.0,9.82,normal,2,27.33
81,699,605,1.0,9.73,normal,2,24.89
81,699,1054,0.0,8.19,normal,2,83.26
81,699,1080,0.0,7.67,normal,2,75.51
81,699,720,1.0,9.6,normal,2,74.33
81,699,970,1.0,10.31,normal,2,97.32
81,699,1082,1.0,10.76,normal,2,120.02
81,699,1089,0.0,11.84,normal,2,127.09
81,699,832,1.0,10.51,normal,2,94.47
81,699,1007,0.0,6.73,normal,2,129.66
81,699,971,1.0,7.16,normal,2,162.47
81,699,275,0.5,60.0,timelimit,2,108.69
81,699,516,1.0,13.23,normal,2,182.76
81,699,858,0.0,7.68,normal,2,202.81
81,699,201,0.0,18.19,normal,2,146.98
81,699,1008,0.0,12.41,normal,2,199.36
81,699,827,0.0,14.68,normal,2,150.91
81,699,1081,1.0,8.12,normal,2,155.48
81,699,930,1.0,8.95,normal,2,204.45
81,699,939,1.0,12.8,normal,2,235.64
81,526,605,0.0,12.19,normal,2,9.76
81,526,1054,0.0,6.81,normal,2,16.1
81,526,1080,1.0,11.27,normal,2,10.03
81,526,720,1.0,9.51,normal,2,42.36
81,526,970,0.0,11.0,normal,2,65.57
81,526,1082,1.0,12.75,normal,2,72.48
81,526,1089,1.0,9.21,normal,2,64.42
81,526,832,1.0,9.33,normal,2,65.81
81,526,1007,0.0,9.7,normal,2,84.9
81,526,971,1.0,10.62,normal,2,134.01
81,526,275,0.0,10.61,normal,2,73.84
81,526,516,1.0,13.46,normal,2,147.24
81,526,858,1.0,10.22,normal,2,151.6
81,526,201,1.0,17.74,normal,2,113.69
81,526,1008,1.0,11.44,normal,2,181.79
81,526,827,1.0,13.23,normal,2,150.52
81,526,1081,0.0,8.99,normal,2,187.01
81,526,930,1.0,10.11,normal,2,218.53
81,526,939,1.0,13.55,normal,2,249.0
81,605,1054,0.0,11.6,normal,2,33.04
81,605,1080,1.0,11.64,normal,2,42.72
81,605,720,0.0,12.83,normal,2,73.57
81,605,970,0.0,11.0,normal,2,63.55
81,605,1082,1.0,8.88,normal,2,86.36
81,605,1089,0.0,11.27,normal,2,78.17
81,605,832,1.0,15.97,normal,2,63.23
81,605,1007,1.0,9.05,normal,2,65.95
81,605,971,1.0,15.39,normal,2,146.46
81,605,275,1.0,12.93,normal,2,71.31
81,605,516,1.0,13.07,normal,2,175.24
81,605,858,1.0,9.86,normal,2,178.99
81,605,201,0.0,13.07,normal,2,141.33
81,605,1008,1.0,13.14,normal,2,191.56
81,605,827,1.0,12.94,normal,2,160.69
81,605,1081,1.0,10.73,normal,2,180.32
81,605,930,1.0,11.18,normal,2,243.44
81,605,939,1.0,10.89,normal,2,273.07
81,1054,1080,0.0,8.23,normal,2,34.22
81,1054,720,0.0,6.58,normal,2,32.57
81,1054,970,1.0,7.49,normal,2,23.69
81,1054,1082,0.0,2.64,abnormal,2,78.9
81,1054,1089,1.0,7.62,normal,2,39.06
81,1054,832,1.0,9.45,normal,2,57.32
81,1054,1007,1.0,5.95,normal,2,60.12
81,1054,971,1.0,9.9,normal,2,139.06
81,1054,275,1.0,9.41,normal,2,65.63
81,1054,516,1.0,16.87,normal,2,167.57
81,1054,858,1.0,10.17,normal,2,171.4
81,1054,201,1.0,15.18,normal,2,118.59
81,1054,1008,1.0,8.97,normal,2,200.35
81,1054,827,1.0,10.93,normal,2,169.88
81,1054,1081,0.0,6.23,normal,2,188.99
81,1054,930,1.0,12.45,normal,2,234.93
81,1054,939,1.0,12.51,normal,2,264.27
81,1080,720,0.0,8.34,normal,2,7.17
81,1080,970,0.0,7.29,normal,2,15.08
81,1080,1082,1.0,9.24,normal,2,37.25
81,1080,1089,1.0,13.55,normal,2,31.22
81,1080,832,1.0,10.15,normal,2,49.25
81,1080,1007,0.0,9.55,normal,2,52.17
81,1080,971,0.0,9.24,normal,2,113.62
81,1080,275,1.0,12.11,normal,2,26.25
81,1080,516,1.0,12.58,normal,2,126.99
81,1080,858,0.0,9.64,normal,2,131.53
81,1080,201,0.0,13.52,normal,2,64.51
81,1080,1008,1.0,13.67,normal,2,129.9
81,1080,827,0.0,9.3,normal,2,101.27
81,1080,1081,0.0,6.76,normal,2,89.39
81,1080,930,0.0,9.17,normal,2,152.54
81,1080,939,0.0,14.24,normal,2,166.87
81,720,970,0.0,7.64,abnormal,2,15.9
81,720,1082,0.0,10.05,normal,2,53.53
81,720,1089,0.0,10.3,normal,2,31.28
81,720,832,0.0,14.17,normal,2,32.9
81,720,1007,0.0,10.11,normal,2,4.12
81,720,971,0.0,10.81,normal,2,65.34
81,720,275,1.0,10.7,normal,2,3.07
81,720,516,1.0,12.75,normal,2,96.15
81,720,858,1.0,6.98,normal,2,85.24
81,720,201,1.0,13.39,normal,2,36.61
81,720,1008,1.0,9.97,normal,2,133.23
81,720,827,1.0,9.67,normal,2,89.13
81,720,1081,1.0,9.92,normal,2,93.76
81,720,930,0.5,60.0,timelimit,2,171.53
81,720,939,0.0,10.36,normal,2,193.24
81,970,1082,0.0,15.74,normal,2,45.15
81,970,1089,1.0,11.21,normal,2,23.59
81,970,832,1.0,10.97,normal,2,41.35
81,970,1007,1.0,7.85,normal,2,29.03
81,970,971,0.0,8.05,normal,2,104.29
81,970,275,1.0,10.53,normal,2,52.59
81,970,516,0.0,5.94,abnormal,2,148.31
81,970,858,0.0,7.01,normal,2,120.57
81,970,201,0.0,15.94,normal,2,56.28
81,970,1008,0.0,7.75,normal,2,134.37
81,970,827,0.0,7.9,normal,2,75.16
81,970,1081,1.0,7.52,normal,2,64.0
81,970,930,1.0,8.53,normal,2,132.87
81,970,939,0.0,7.95,normal,2,154.93
81,1082,1089,0.0,9.6,normal,2,3.96
81,1082,832,0.0,12.51,normal,2,5.77
81,1082,1007,0.0,9.26,normal,2,21.45
81,1082,971,1.0,9.82,normal,2,21.3
81,1082,275,0.0,9.31,normal,2,4.58
81,1082,516,1.0,3.94,abnormal,2,67.37
81,1082,858,0.0,7.63,normal,2,57.87
81,1082,201,0.0,13.71,normal,2,3.68
81,1082,1008,0.0,14.61,normal,2,74.12
81,1082,827,0.0,10.25,normal,2,17.42
81,1082,1081,1.0,9.83,abnormal,2,23.81
81,1082,930,0.0,9.21,normal,2,92.13
81,1082,939,1.0,14.23,normal,2,82.6
81,1089,832,0.0,11.98,normal,2,9.85
81,1089,1007,1.0,7.08,normal,2,16.83
81,1089,971,0.0,11.44,normal,2,56.83
81,1089,275,1.0,13.94,normal,2,7.68
81,1089,516,1.0,13.11,normal,2,100.98
81,1089,858,0.0,10.41,normal,2,74.96
81,1089,201,1.0,13.3,normal,2,14.43
81,1089,1008,1.0,8.93,normal,2,106.05
81,1089,827,1.0,19.5,normal,2,65.95
81,1089,1081,1.0,12.1,normal,2,103.09
81,1089,930,0.5,60.0,timelimit,2,152.12
81,1089,939,0.0,14.14,normal,2,165.58
81,832,1007,0.0,8.61,normal,2,1.85
81,832,971,1.0,13.18,normal,2,37.79
81,832,275,0.0,12.35,normal,2,22.19
81,832,516,1.0,14.41,normal,2,97.07
81,832,858,1.0,11.56,normal,2,55.7
81,832,201,1.0,20.06,normal,2,28.96
81,832,1008,1.0,9.65,normal,2,118.21
81,832,827,1.0,14.36,normal,2,78.72
81,832,1081,1.0,9.32,normal,2,114.78
81,832,930,1.0,13.72,normal,2,154.58
81,832,939,1.0,15.55,normal,2,167.74
81,1007,971,1.0,9.94,normal,2,62.68
81,1007,275,0.0,10.9,normal,2,30.88
81,1007,516,0.0,9.94,normal,2,119.89
81,1007,858,0.0,5.63,normal,2,62.95
81,1007,201,1.0,8.48,normal,2,20.66
81,1007,1008,1.0,14.12,normal,2,108.14
81,1007,827,0.0,12.13,normal,2,69.7
81,1007,1081,1.0,4.76,normal,2,89.19
81,1007,930,1.0,8.95,normal,2,128.74
81,1007,939,0.0,8.54,normal,2,142.16
81,971,275,0.0,14.07,normal,2,53.65
81,971,516,1.0,12.47,normal,2,35.34
81,971,858,0.0,10.05,normal,2,2.53
81,971,201,0.0,17.93,normal,2,26.37
81,971,1008,0.0,8.01,normal,2,44.25
81,971,827,0.0,11.87,normal,2,23.96
81,971,1081,1.0,7.71,normal,2,13.24
81,971,930,0.0,10.92,normal,2,53.67
81,971,939,1.0,14.77,normal,2,36.43
81,275,516,0.0,15.22,normal,2,109.74
81,275,858,1.0,9.9,normal,2,39.1
81,275,201,1.0,16.73,normal,2,30.85
81,275,1008,0.0,25.1,abnormal,2,114.54
81,275,827,1.0,14.62,normal,2,46.36
81,275,1081,0.0,5.42,normal,2,113.09
81,275,930,1.0,14.77,normal,2,118.38
81,275,939,1.0,17.57,normal,2,132.14
81,516,858,1.0,14.61,normal,2,42.64
81,516,201,0.0,12.39,normal,2,48.83
81,516,1008,0.0,15.48,normal,2,2.85
81,516,827,1.0,15.1,normal,2,45.37
81,516,1081,0.0,10.18,normal,2,6.01
81,516,930,1.0,11.71,normal,2,29.57
81,516,939,0.0,22.64,normal,2,44.99
